episode,reward,steps,score_foods
1910,-0.08000000000000007,9,1
1911,4.480000000000005,53,6
1912,10.790000000000019,122,13
1913,4.450000000000006,56,6
1914,7.810000000000018,120,10
1915,19.7299999999999,228,23
1916,1.7700000000000005,24,3
1917,5.610000000000006,40,7
1918,23.549999999999876,246,27
1919,3.750000000000001,26,5
1920,12.780000000000019,123,15
1921,6.960000000000015,105,9
1922,9.290000000000012,72,11
1923,1.5200000000000014,49,3
1924,6.340000000000007,67,8
1925,17.820000000000018,219,21
1926,20.629999999999917,238,24
1927,10.84000000000002,117,13
1928,9.900000000000018,111,12
1929,1.6700000000000008,34,3
1930,16.01999999999997,199,19
1931,8.060000000000015,95,10
1932,14.760000000000021,125,17
1933,2.5000000000000036,51,4
1934,5.380000000000007,63,7
1935,19.889999999999944,212,23
1936,13.170000000000032,184,16
1937,3.530000000000004,48,5
1938,18.26999999999999,174,21
1939,16.990000000000006,202,20
1940,4.5800000000000045,43,6
1941,3.5400000000000045,47,5
1942,7.180000000000012,83,9
1943,7.380000000000006,63,9
1944,18.40999999999994,260,22
1945,8.780000000000019,123,11
1946,9.000000000000016,101,11
1947,15.67000000000002,134,18
1948,14.390000000000029,162,17
1949,3.3800000000000043,63,5
1950,2.440000000000005,57,4
1951,7.430000000000009,58,9
1952,-0.09999999999999998,11,1
1953,10.510000000000025,150,13
1954,0.8399999999999999,17,2
1955,1.7599999999999998,25,3
1956,4.460000000000007,55,6
1957,4.460000000000006,55,6
1958,7.2600000000000104,75,9
1959,-1.06,7,0
1960,14.670000000000021,134,17
1961,4.550000000000007,46,6
1962,13.24000000000003,177,16
1963,9.070000000000016,94,11
1964,1.740000000000001,27,3
1965,8.280000000000008,73,10
1966,1.8200000000000003,19,3
1967,0.8599999999999999,15,2
1968,13.680000000000025,133,16
1969,7.120000000000012,89,9
1970,3.4900000000000064,52,5
1971,12.630000000000022,138,15
1972,18.849999999999927,216,22
1973,21.189999999999888,282,25
1974,7.330000000000009,68,9
1975,13.800000000000022,121,16
1976,2.5600000000000014,45,4
1977,12.230000000000029,178,15
1978,4.430000000000007,58,6
1979,3.5900000000000043,42,5
1980,17.129999999999995,188,20
1981,15.650000000000023,236,19
1982,12.690000000000019,132,15
1983,19.00999999999996,300,23
1984,8.030000000000014,98,10
1985,5.320000000000007,69,7
1986,15.33000000000003,168,18
1987,6.010000000000013,100,8
1988,12.350000000000026,166,15
1989,14.520000000000026,149,17
1990,11.570000000000025,144,14
1991,14.26000000000003,175,17
1992,7.040000000000013,97,9
1993,2.6400000000000023,37,4
1994,14.490000000000027,152,17
1995,9.940000000000019,107,12
1996,14.31000000000003,170,17
1997,1.83,18,3
1998,15.880000000000006,213,19
1999,4.470000000000006,54,6
2000,7.050000000000015,96,9
2001,11.580000000000025,143,14
2002,7.000000000000016,101,9
2003,23.229999999999873,278,27
2004,3.470000000000005,54,5
2005,0.8499999999999999,16,2
2006,7.980000000000015,103,10
2007,16.170000000000012,184,19
2008,12.940000000000017,107,15
2009,8.910000000000018,110,11
2010,9.960000000000017,105,12
2011,10.030000000000017,98,12
2012,15.250000000000018,176,18
2013,0.5899999999999999,42,2
2014,12.500000000000028,151,15
2015,19.909999999999958,210,23
2016,3.680000000000004,33,5
2017,7.20000000000001,81,9
2018,13.320000000000029,169,16
2019,9.060000000000016,95,11
2020,5.460000000000006,55,7
2021,7.990000000000016,102,10
2022,6.100000000000012,91,8
2023,19.839999999999954,217,23
2024,21.11999999999995,189,24
2025,1.6300000000000003,38,3
2026,7.140000000000011,87,9
2027,-1.06,7,0
2028,1.6400000000000023,37,3
2029,12.520000000000026,149,15
2030,13.880000000000017,113,16
2031,8.880000000000017,113,11
2032,13.660000000000023,135,16
2033,8.930000000000017,108,11
2034,4.470000000000008,54,6
2035,5.6300000000000034,38,7
2036,8.040000000000017,97,10
2037,10.970000000000017,104,13
2038,11.550000000000026,146,14
2039,10.88000000000002,113,13
2040,19.909999999999933,210,23
2041,-0.19000000000000017,20,1
2042,12.580000000000025,143,15
2043,3.4100000000000064,60,5
2044,8.760000000000021,125,11
2045,9.120000000000013,89,11
2046,19.859999999999985,215,23
2047,0.8299999999999998,18,2
2048,12.620000000000022,139,15
2049,10.150000000000013,86,12
2050,11.170000000000016,84,13
2051,1.7400000000000002,27,3
2052,-0.19000000000000017,20,1
2053,16.590000000000014,142,19
2054,12.100000000000016,91,14
2055,19.069999999999947,194,22
2056,5.910000000000015,110,8
2057,4.600000000000004,41,6
2058,8.920000000000018,109,11
2059,23.81999999999991,219,27
2060,17.199999999999974,181,20
2061,13.500000000000025,151,16
2062,11.650000000000022,136,14
2063,10.980000000000016,103,13
2064,4.360000000000006,65,6
2065,11.84000000000002,117,14
2066,18.159999999999982,185,21
2067,4.390000000000009,62,6
2068,5.260000000000009,75,7
2069,-0.1200000000000001,13,1
2070,2.510000000000005,50,4
2071,7.8900000000000166,112,10
2072,1.9000000000000004,11,3
2073,14.500000000000027,151,17
2074,6.510000000000008,50,8
2075,-0.2100000000000002,22,1
2076,10.560000000000024,145,13
2077,9.900000000000018,111,12
2078,-1.07,8,0
2079,4.570000000000004,44,6
2080,11.76000000000002,125,14
2081,7.980000000000011,103,10
2082,3.380000000000006,63,5
2083,-0.1200000000000001,13,1
2084,13.000000000000036,201,16
2085,11.570000000000023,144,14
2086,6.060000000000012,95,8
2087,4.310000000000007,70,6
2088,-0.16000000000000003,17,1
2089,12.560000000000024,145,15
2090,14.020000000000033,199,17
2091,10.250000000000012,76,12
2092,15.310000000000016,170,18
2093,14.610000000000024,140,17
2094,6.100000000000011,91,8
2095,5.2800000000000065,73,7
2096,13.460000000000026,155,16
2097,1.7500000000000009,26,3
2098,10.050000000000013,96,12
2099,16.92999999999999,208,20
2100,10.670000000000021,134,13
2101,19.05999999999993,195,22
2102,4.670000000000003,34,6
2103,6.3100000000000085,70,8
2104,1.75,26,3
2105,3.6300000000000026,38,5
2106,9.17000000000001,84,11
2107,0.7699999999999998,24,2
2108,6.080000000000013,93,8
2109,14.630000000000024,138,17
2110,9.680000000000021,133,12
2111,15.570000000000014,244,19
2112,10.680000000000023,133,13
2113,13.150000000000032,186,16
2114,5.260000000000009,75,7
2115,-0.17000000000000004,18,1
2116,6.2100000000000115,80,8
2117,9.800000000000022,121,12
2118,9.960000000000017,105,12
2119,8.890000000000018,112,11
2120,8.960000000000017,105,11
2121,8.740000000000022,127,11
2122,12.370000000000026,164,15
2123,8.930000000000016,108,11
2124,5.37000000000001,64,7
2125,1.8599999999999999,15,3
2126,8.13000000000001,88,10
2127,13.020000000000017,99,15
2128,20.35999999999992,265,24
2129,0.8199999999999998,19,2
2130,16.849999999999962,216,20
2131,19.809999999999953,220,23
2132,0.8299999999999998,18,2
2133,4.390000000000004,62,6
2134,6.420000000000006,59,8
2135,8.080000000000014,93,10
2136,10.060000000000015,95,12
2137,14.27000000000003,174,17
2138,5.39000000000001,62,7
2139,6.300000000000011,71,8
2140,13.630000000000024,138,16
2141,11.350000000000026,166,14
2142,6.270000000000012,74,8
2143,6.330000000000009,68,8
2144,6.2600000000000104,75,8
2145,12.370000000000028,164,15
2146,3.3100000000000067,70,5
2147,10.520000000000026,149,13
2148,9.210000000000031,180,12
2149,8.900000000000018,111,11
2150,21.139999999999844,287,25
2151,7.200000000000008,81,9
2152,7.100000000000012,91,9
2153,22.119999999999955,189,25
2154,-0.20000000000000007,21,1
2155,3.3900000000000077,62,5
2156,7.040000000000013,97,9
2157,14.230000000000032,178,17
2158,12.44000000000003,157,15
2159,7.780000000000017,123,10
2160,4.320000000000009,69,6
2161,2.650000000000002,36,4
2162,10.610000000000023,140,13
2163,8.340000000000009,67,10
2164,0.8999999999999999,11,2
2165,12.950000000000038,206,16
2166,8.080000000000013,93,10
2167,12.610000000000024,140,15
2168,10.970000000000018,104,13
2169,16.619999999999994,239,20
2170,-1.23,24,0
2171,4.320000000000009,69,6
2172,0.9199999999999999,9,2
2173,3.660000000000001,35,5
2174,12.600000000000025,141,15
2175,16.23,178,19
2176,13.480000000000025,153,16
2177,8.65000000000002,136,11
2178,13.920000000000035,209,17
2179,10.590000000000023,142,13
2180,11.410000000000027,160,14
2181,13.240000000000032,177,16
2182,12.590000000000025,142,15
2183,-0.06000000000000005,7,1
2184,7.27000000000001,74,9
2185,18.819999999999954,219,22
2186,4.4500000000000055,56,6
2187,17.380000000000006,163,20
2188,3.530000000000003,48,5
2189,12.790000000000019,122,15
2190,15.630000000000017,138,18
2191,3.2800000000000082,73,5
2192,7.250000000000009,76,9
2193,18.979999999999997,203,22
2194,5.010000000000014,100,7
2195,15.250000000000028,176,18
2196,5.680000000000004,33,7
2197,-0.14,15,1
2198,11.830000000000021,118,14
2199,13.450000000000026,156,16
2200,7.990000000000016,102,10
2201,8.960000000000019,105,11
2202,17.04999999999995,196,20
2203,6.550000000000008,46,8
2204,14.740000000000041,227,18
2205,5.560000000000005,45,7
2206,15.430000000000021,158,18
2207,-0.08000000000000007,9,1
2208,13.420000000000025,159,16
2209,2.6300000000000026,38,4
2210,6.690000000000023,132,9
2211,4.08000000000001,93,6
2212,11.79000000000002,122,14
2213,14.510000000000026,150,17
2214,13.350000000000032,166,16
2215,10.610000000000023,140,13
2216,0.8299999999999998,18,2
2217,5.33000000000001,68,7
2218,13.29000000000003,172,16
2219,-0.08000000000000007,9,1
2220,-0.10999999999999999,12,1
2221,2.6200000000000028,39,4
2222,1.790000000000001,22,3
2223,9.71000000000002,130,12
2224,22.549999999999905,246,26
2225,8.110000000000014,90,10
2226,4.350000000000006,66,6
2227,12.750000000000023,126,15
2228,9.950000000000019,106,12
2229,-0.08000000000000007,9,1
2230,17.849999999999973,216,21
2231,14.120000000000037,189,17
2232,7.340000000000005,67,9
2233,13.47000000000003,154,16
2234,7.10000000000001,91,9
2235,0.72,29,2
2236,2.5500000000000034,46,4
2237,-0.09000000000000008,10,1
2238,8.770000000000017,124,11
2239,9.88000000000002,113,12
2240,2.6400000000000032,37,4
2241,16.430000000000014,158,19
2242,0.8199999999999998,19,2
2243,9.72000000000002,129,12
2244,4.200000000000007,81,6
2245,8.80000000000002,121,11
2246,19.28999999999995,172,22
2247,13.700000000000024,131,16
2248,6.310000000000011,70,8
2249,11.79000000000002,122,14
2250,6.690000000000021,132,9
2251,-0.08000000000000007,9,1
2252,12.920000000000018,109,15
2253,10.520000000000023,149,13
2254,11.060000000000016,95,13
2255,15.180000000000028,183,18
2256,16.229999999999997,178,19
2257,14.010000000000037,200,17
2258,10.590000000000025,142,13
2259,7.330000000000009,68,9
2260,18.139999999999965,187,21
2261,9.800000000000017,121,12
2262,5.370000000000012,64,7
2263,7.090000000000014,92,9
2264,5.2700000000000085,74,7
2265,20.759999999999962,225,24
2266,17.999999999999982,201,21
2267,12.71000000000002,130,15
2268,5.280000000000008,73,7
2269,0.8399999999999999,17,2
2270,18.049999999999972,196,21
2271,14.730000000000022,128,17
2272,4.340000000000009,67,6
2273,23.55999999999986,245,27
2274,5.380000000000008,63,7
2275,5.180000000000011,83,7
2276,11.570000000000027,144,14
2277,10.740000000000022,127,13
2278,20.949999999999974,206,24
2279,2.5900000000000034,42,4
2280,6.34000000000001,67,8
2281,12.80000000000002,121,15
2282,11.550000000000027,146,14
2283,7.920000000000016,109,10
2284,9.71000000000002,130,12
2285,10.060000000000015,95,12
2286,14.090000000000035,192,17
2287,12.85000000000002,116,15
2288,16.320000000000014,169,19
2289,4.690000000000002,32,6
2290,9.040000000000013,97,11
2291,11.950000000000017,106,14
2292,20.759999999999902,225,24
2293,19.95999999999996,205,23
2294,7.320000000000009,69,9
2295,3.4400000000000075,57,5
2296,11.890000000000018,112,14
2297,11.010000000000014,100,13
2298,-0.09000000000000008,10,1
2299,6.4100000000000055,60,8
2300,15.110000000000017,190,18
2301,7.180000000000012,83,9
2302,17.269999999999996,174,20
2303,12.480000000000027,153,15
2304,12.590000000000025,142,15
2305,26.229999999999862,278,30
2306,12.460000000000027,155,15
2307,8.010000000000018,100,10
2308,5.190000000000008,82,7
2309,9.600000000000025,141,12
2310,18.799999999999947,221,22
2311,9.790000000000019,122,12
2312,20.73999999999996,227,24
2313,6.240000000000011,77,8
2314,9.850000000000017,116,12
2315,5.180000000000011,83,7
2316,11.000000000000016,101,13
2317,12.520000000000024,149,15
2318,5.320000000000009,69,7
2319,5.300000000000008,71,7
2320,5.220000000000011,79,7
2321,8.800000000000022,121,11
2322,-0.12,13,1
2323,11.91000000000002,110,14
2324,12.710000000000017,130,15
2325,0.8399999999999999,17,2
2326,6.050000000000017,96,8
2327,11.69000000000002,132,14
2328,14.660000000000023,135,17
2329,5.220000000000011,79,7
2330,-0.1100000000000001,12,1
2331,15.310000000000027,170,18
2332,-0.15000000000000002,16,1
2333,7.220000000000011,79,9
2334,9.83000000000002,118,12
2335,1.6300000000000008,38,3
2336,6.880000000000013,113,9
2337,20.099999999999973,191,23
2338,11.060000000000016,95,13
2339,6.320000000000009,69,8
2340,11.610000000000024,140,14
2341,7.1400000000000095,87,9
2342,-0.16000000000000014,17,1
2343,10.440000000000028,157,13
2344,11.64000000000002,137,14
2345,-0.1100000000000001,12,1
2346,2.6200000000000037,39,4
2347,4.420000000000005,59,6
2348,10.650000000000023,136,13
2349,13.180000000000033,183,16
2350,16.58000000000002,143,19
2351,13.350000000000026,166,16
2352,-0.10000000000000009,11,1
2353,13.990000000000038,202,17
2354,18.919999999999956,209,22
2355,7.680000000000021,133,10
2356,2.3400000000000016,67,4
2357,7.230000000000013,78,9
2358,15.410000000000021,160,18
2359,16.630000000000013,138,19
2360,10.030000000000014,98,12
2361,11.520000000000026,149,14
2362,11.84000000000002,117,14
2363,11.910000000000018,110,14
2364,6.2200000000000095,79,8
2365,1.6600000000000033,35,3
2366,9.930000000000017,108,12
2367,7.890000000000015,112,10
2368,13.760000000000021,125,16
2369,13.970000000000036,204,17
2370,7.190000000000012,82,9
2371,20.929999999999918,208,24
2372,14.310000000000027,170,17
2373,3.4900000000000064,52,5
2374,-0.06000000000000005,7,1
2375,11.710000000000024,130,14
2376,6.38000000000001,63,8
2377,13.650000000000025,136,16
2378,15.03999999999997,197,18
2379,11.580000000000025,143,14
2380,8.230000000000011,78,10
2381,17.17,184,20
2382,-0.19000000000000017,20,1
2383,7.910000000000018,110,10
2384,15.300000000000015,171,18
2385,8.81000000000002,120,11
2386,8.17000000000001,84,10
2387,19.09999999999997,191,22
2388,2.6700000000000017,34,4
2389,10.110000000000014,90,12
2390,8.72000000000002,129,11
2391,1.6900000000000004,32,3
2392,5.38000000000001,63,7
2393,7.970000000000017,104,10
2394,17.23999999999999,177,20
2395,16.76000000000003,225,20
2396,10.87000000000002,114,13
2397,11.83000000000002,118,14
2398,10.910000000000018,110,13
2399,-1.08,9,0
2400,6.920000000000019,109,9
2401,19.859999999999932,215,23
2402,15.19000000000003,182,18
2403,0.8399999999999999,17,2
2404,-0.10000000000000009,11,1
2405,4.330000000000007,68,6
2406,14.230000000000032,178,17
2407,14.520000000000024,149,17
2408,19.07999999999995,193,22
2409,12.680000000000023,133,15
2410,11.830000000000018,118,14
2411,16.909999999999975,210,20
2412,3.4500000000000046,56,5
2413,5.340000000000009,67,7
2414,10.730000000000022,128,13
2415,8.970000000000017,104,11
2416,20.36999999999993,264,24
2417,17.869999999999994,214,21
2418,-0.16000000000000003,17,1
2419,11.70000000000002,131,14
2420,4.480000000000006,53,6
2421,6.040000000000012,97,8
2422,12.570000000000025,144,15
2423,11.750000000000023,126,14
2424,7.72000000000002,129,10
2425,7.460000000000006,55,9
2426,7.920000000000016,109,10
2427,6.510000000000005,50,8
2428,6.380000000000008,63,8
2429,15.390000000000011,162,18
2430,15.480000000000011,153,18
2431,9.91000000000002,110,12
2432,1.69,32,3
2433,6.260000000000009,75,8
2434,9.060000000000013,95,11
2435,5.370000000000007,64,7
2436,6.400000000000009,61,8
2437,11.060000000000015,95,13
2438,4.180000000000009,83,6
2439,13.030000000000035,198,16
2440,5.390000000000009,62,7
2441,12.580000000000025,143,15
2442,2.740000000000002,27,4
2443,7.090000000000009,92,9
2444,5.340000000000009,67,7
2445,12.930000000000037,208,16
2446,-0.10000000000000009,11,1
2447,8.160000000000013,85,10
2448,3.340000000000005,67,5
2449,1.8099999999999996,20,3
2450,18.039999999999985,197,21
2451,7.290000000000008,72,9
2452,9.80000000000002,121,12
2453,9.800000000000018,121,12
2454,8.84000000000002,117,11
2455,22.4699999999999,254,26
2456,16.08999999999999,192,19
2457,16.980000000000004,203,20
2458,21.109999999999893,290,25
2459,6.410000000000006,60,8
2460,0.6699999999999999,34,2
2461,11.940000000000017,107,14
2462,5.470000000000009,54,7
2463,6.1600000000000135,85,8
2464,7.250000000000011,76,9
2465,3.5000000000000036,51,5
2466,14.510000000000026,150,17
2467,9.930000000000016,108,12
2468,4.370000000000006,64,6
2469,15.400000000000013,161,18
2470,4.290000000000006,72,6
2471,15.410000000000018,160,18
2472,1.7200000000000024,29,3
2473,6.100000000000011,91,8
2474,6.990000000000016,102,9
2475,8.980000000000016,103,11
2476,3.470000000000007,54,5
2477,5.430000000000009,58,7
2478,7.180000000000014,83,9
2479,2.480000000000004,53,4
2480,6.940000000000014,107,9
2481,4.510000000000004,50,6
2482,4.340000000000009,67,6
2483,4.830000000000018,118,7
2484,6.320000000000011,69,8
2485,16.869999999999976,214,20
2486,0.8599999999999999,15,2
2487,13.550000000000022,146,16
2488,4.490000000000006,52,6
2489,12.510000000000026,150,15
2490,2.5200000000000014,49,4
2491,-0.12,13,1
2492,14.210000000000031,180,17
2493,1.7000000000000002,31,3
2494,-0.08000000000000007,9,1
2495,9.940000000000015,107,12
2496,5.970000000000014,104,8
2497,0.75,26,2
2498,11.81000000000002,120,14
2499,9.31000000000001,70,11
2500,11.030000000000017,98,13
2501,5.260000000000006,75,7
2502,25.169999999999852,284,29
2503,8.150000000000013,86,10
2504,6.930000000000014,108,9
2505,6.270000000000009,74,8
2506,18.100000000000005,191,21
2507,-0.13000000000000012,14,1
2508,10.660000000000021,135,13
2509,2.6700000000000017,34,4
2510,15.040000000000031,197,18
2511,15.819999999999993,219,19
2512,4.550000000000006,46,6
2513,6.120000000000015,89,8
2514,5.320000000000009,69,7
2515,9.810000000000018,120,12
2516,5.280000000000008,73,7
2517,14.33000000000003,168,17
2518,2.700000000000002,31,4
2519,9.000000000000014,101,11
2520,3.550000000000006,46,5
2521,3.310000000000005,70,5
2522,17.28,173,20
2523,-0.13,14,1
2524,14.450000000000028,156,17
2525,7.030000000000017,98,9
2526,15.95000000000001,206,19
2527,10.030000000000015,98,12
2528,11.27000000000003,174,14
2529,6.820000000000016,119,9
2530,10.400000000000027,161,13
2531,-1.09,10,0
2532,-0.09000000000000008,10,1
2533,0.6799999999999997,33,2
2534,8.110000000000014,90,10
2535,3.5400000000000036,47,5
2536,10.420000000000027,159,13
2537,11.030000000000028,198,14
2538,18.10999999999995,190,21
2539,15.24000000000002,177,18
2540,14.480000000000025,153,17
2541,13.580000000000025,143,16
2542,0.8699999999999999,14,2
2543,12.80000000000002,121,15
2544,-0.06000000000000005,7,1
2545,10.680000000000025,133,13
2546,15.130000000000024,188,18
2547,22.16999999999987,284,26
2548,10.71000000000002,130,13
2549,3.5300000000000056,48,5
2550,11.030000000000015,98,13
2551,0.8799999999999999,13,2
2552,23.05999999999991,295,27
2553,12.350000000000026,166,15
2554,-0.08000000000000007,9,1
2555,11.490000000000027,152,14
2556,18.15999999999994,185,21
2557,1.620000000000001,39,3
2558,14.980000000000025,203,18
2559,5.28000000000001,73,7
2560,6.140000000000013,87,8
2561,7.060000000000015,95,9
2562,13.38000000000003,163,16
2563,-0.2100000000000002,22,1
2564,4.450000000000007,56,6
2565,13.150000000000034,186,16
2566,6.380000000000009,63,8
2567,7.810000000000015,120,10
2568,9.070000000000014,94,11
2569,-0.16000000000000014,17,1
2570,14.71000000000002,130,17
2571,6.280000000000011,73,8
2572,16.330000000000005,168,19
2573,17.899999999999956,211,21
2574,18.779999999999983,223,22
2575,4.470000000000008,54,6
2576,4.470000000000007,54,6
2577,14.530000000000028,148,17
2578,9.17000000000001,84,11
2579,3.4100000000000055,60,5
2580,1.7300000000000004,28,3
2581,11.790000000000019,122,14
2582,16.300000000000008,171,19
2583,-0.20000000000000018,21,1
2584,7.19000000000001,82,9
2585,7.220000000000011,79,9
2586,-0.19000000000000006,20,1
2587,15.530000000000001,148,18
2588,4.170000000000008,84,6
2589,4.470000000000006,54,6
2590,11.77000000000002,124,14
2591,5.4100000000000055,60,7
2592,13.600000000000025,141,16
2593,12.890000000000018,112,15
2594,0.81,20,2
2595,0.8499999999999999,16,2
2596,19.429999999999918,258,23
2597,12.800000000000022,121,15
2598,23.10999999999985,290,27
2599,10.970000000000018,104,13
2600,17.809999999999945,220,21
2601,17.799999999999976,221,21
2602,15.33000000000002,168,18
2603,10.860000000000017,115,13
2604,9.230000000000011,78,11
2605,3.4500000000000055,56,5
2606,2.7600000000000007,25,4
2607,3.690000000000003,32,5
2608,13.400000000000025,161,16
2609,-0.08999999999999997,10,1
2610,10.490000000000025,152,13
2611,-0.08000000000000007,9,1
2612,12.750000000000023,126,15
2613,17.529999999999937,248,21
2614,11.530000000000026,148,14
2615,8.34000000000001,67,10
2616,-0.10999999999999999,12,1
2617,1.77,24,3
2618,9.500000000000021,151,12
2619,16.44000000000001,157,19
2620,16.250000000000018,176,19
2621,7.270000000000012,74,9
2622,9.130000000000015,88,11
2623,7.200000000000012,81,9
2624,0.7999999999999998,21,2
2625,15.280000000000033,173,18
2626,5.270000000000009,74,7
2627,1.62,39,3
2628,1.8100000000000005,20,3
2629,13.660000000000021,135,16
2630,13.640000000000024,137,16
2631,15.24000000000002,177,18
2632,9.74000000000002,127,12
2633,6.180000000000015,83,8
2634,15.160000000000004,185,18
2635,4.460000000000005,55,6
2636,8.76000000000002,125,11
2637,2.5900000000000034,42,4
2638,18.459999999999965,255,22
2639,8.060000000000013,95,10
2640,19.649999999999913,236,23
2641,17.100000000000005,191,20
2642,11.430000000000025,158,14
2643,10.79000000000002,122,13
2644,11.330000000000032,168,14
2645,16.37,164,19
2646,2.530000000000003,48,4
2647,8.020000000000014,99,10
2648,13.780000000000019,123,16
2649,5.420000000000008,59,7
2650,10.540000000000024,147,13
2651,4.550000000000004,46,6
2652,13.80000000000002,121,16
2653,4.5400000000000045,47,6
2654,12.710000000000022,130,15
2655,17.119999999999973,189,20
2656,11.650000000000022,136,14
2657,10.870000000000019,114,13
2658,12.980000000000016,103,15
2659,12.410000000000025,160,15
2660,12.600000000000026,141,15
2661,15.050000000000033,196,18
2662,12.370000000000026,164,15
2663,12.70000000000002,131,15
2664,14.090000000000037,192,17
2665,29.219999999999754,379,34
2666,9.900000000000016,111,12
2667,-0.07000000000000006,8,1
2668,12.560000000000025,145,15
2669,16.289999999999992,172,19
2670,4.490000000000005,52,6
2671,0.8099999999999998,20,2
2672,17.069999999999993,194,20
2673,13.670000000000025,134,16
2674,8.060000000000011,95,10
2675,5.280000000000011,73,7
2676,6.950000000000017,106,9
2677,1.81,20,3
2678,9.040000000000017,97,11
2679,8.120000000000013,89,10
2680,8.970000000000015,104,11
2681,14.210000000000031,180,17
2682,0.7299999999999998,28,2
2683,13.410000000000027,160,16
2684,15.320000000000025,169,18
2685,13.32000000000003,169,16
2686,12.470000000000024,154,15
2687,16.139999999999997,187,19
2688,5.330000000000008,68,7
2689,-0.09000000000000008,10,1
2690,9.850000000000021,116,12
2691,-0.13,14,1
2692,14.650000000000023,136,17
2693,19.029999999999976,198,22
2694,-0.09000000000000008,10,1
2695,17.889999999999993,212,21
2696,4.610000000000005,40,6
2697,13.980000000000038,203,17
2698,12.560000000000027,145,15
2699,16.119999999999987,189,19
2700,2.5900000000000016,42,4
2701,15.670000000000012,234,19
2702,8.070000000000013,94,10
2703,19.159999999999975,185,22
2704,7.100000000000016,91,9
2705,16.160000000000004,185,19
2706,4.4300000000000095,58,6
2707,7.400000000000009,61,9
2708,6.3500000000000085,66,8
2709,0.7999999999999998,21,2
2710,26.589999999999897,242,30
2711,9.33000000000001,68,11
2712,-0.10999999999999999,12,1
2713,-0.09000000000000008,10,1
2714,22.569999999999855,344,27
2715,6.3900000000000095,62,8
2716,4.3500000000000085,66,6
2717,6.400000000000009,61,8
2718,17.160000000000007,185,20
2719,6.150000000000014,86,8
2720,4.3200000000000065,69,6
2721,9.32000000000001,69,11
2722,11.800000000000018,121,14
2723,0.7699999999999998,24,2
2724,13.520000000000026,149,16
2725,6.270000000000009,74,8
2726,8.960000000000017,105,11
2727,10.110000000000015,90,12
2728,15.010000000000016,200,18
2729,14.560000000000024,145,17
2730,11.940000000000019,107,14
2731,15.230000000000032,178,18
2732,3.5900000000000025,42,5
2733,10.860000000000019,115,13
2734,9.020000000000014,99,11
2735,1.7600000000000007,25,3
2736,1.7300000000000018,28,3
2737,5.480000000000007,53,7
2738,13.35000000000003,166,16
2739,17.39999999999997,161,20
2740,12.30000000000003,171,15
2741,7.74000000000002,127,10
2742,10.85000000000002,116,13
2743,1.7100000000000017,30,3
2744,21.37999999999989,263,25
2745,15.110000000000014,190,18
2746,14.990000000000032,202,18
2747,8.780000000000017,123,11
2748,4.510000000000005,50,6
2749,2.4200000000000053,59,4
2750,10.310000000000011,70,12
2751,8.100000000000012,91,10
2752,8.980000000000018,103,11
2753,4.580000000000004,43,6
2754,13.550000000000024,146,16
2755,4.550000000000006,46,6
2756,0.8699999999999999,14,2
2757,14.580000000000046,243,18
2758,16.979999999999972,203,20
2759,6.310000000000011,70,8
2760,11.410000000000027,160,14
2761,1.580000000000001,43,3
2762,4.340000000000009,67,6
2763,-0.07000000000000006,8,1
2764,6.2500000000000115,76,8
2765,7.090000000000012,92,9
2766,1.7000000000000002,31,3
2767,7.030000000000012,98,9
2768,9.220000000000011,79,11
2769,5.4900000000000055,52,7
2770,2.7600000000000016,25,4
2771,11.82000000000002,119,14
2772,9.130000000000011,88,11
2773,23.33999999999985,267,27
2774,0.7699999999999998,24,2
2775,2.570000000000002,44,4
2776,9.110000000000014,90,11
2777,11.83000000000002,118,14
2778,4.37000000000001,64,6
2779,14.070000000000034,194,17
2780,17.250000000000014,176,20
2781,10.820000000000018,119,13
2782,4.420000000000006,59,6
2783,20.119999999999976,189,23
2784,11.610000000000026,140,14
2785,4.520000000000007,49,6
2786,7.370000000000008,64,9
2787,10.230000000000013,78,12
2788,13.510000000000026,150,16
2789,4.580000000000004,43,6
2790,4.290000000000009,72,6
2791,14.540000000000026,147,17
2792,12.730000000000018,128,15
2793,16.119999999999987,189,19
2794,10.300000000000027,171,13
2795,-0.06000000000000005,7,1
2796,10.130000000000013,88,12
2797,11.75000000000002,126,14
2798,12.430000000000025,158,15
2799,7.230000000000011,78,9
2800,19.98999999999996,202,23
2801,4.6100000000000065,40,6
2802,17.589999999999986,242,21
2803,8.730000000000018,128,11
2804,8.27000000000001,74,10
2805,11.68000000000002,133,14
2806,11.690000000000023,132,14
2807,10.830000000000018,118,13
2808,14.590000000000025,142,17
2809,1.67,34,3
2810,16.930000000000003,208,20
2811,8.85000000000002,116,11
2812,2.7700000000000014,24,4
2813,6.360000000000006,65,8
2814,7.400000000000009,61,9
2815,7.140000000000013,87,9
2816,4.2600000000000104,75,6
2817,21.469999999999914,254,25
2818,4.380000000000006,63,6
2819,12.000000000000016,101,14
2820,8.130000000000011,88,10
2821,4.390000000000008,62,6
2822,10.990000000000016,102,13
2823,8.120000000000013,89,10
2824,9.930000000000017,108,12
2825,6.170000000000013,84,8
2826,4.470000000000008,54,6
2827,12.630000000000026,138,15
2828,16.19000000000002,182,19
2829,11.680000000000021,133,14
2830,10.390000000000029,162,13
2831,12.430000000000026,158,15
2832,5.530000000000006,48,7
2833,8.150000000000015,86,10
